id,source,headline,url,checkworthy,sentiment,raw_response,model,checkworthy_confidence,sentiment_confidence
904,Prothom Alo,সাইকেলে ১৭ হাজার কিলোমিটার পথ পেরিয়ে তাঁরা পৌঁছালেন মেসিদের কাছে,https://www.prothomalo.com/sports/football/c2auj0cqa6,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
905,Prothom Alo,২০০ টাকায় দেখা যাবে বাংলাদেশ–অস্ট্রেলিয়া সিরিজ,https://www.prothomalo.com/sports/cricket/64zyue6av8,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.99,0.93
906,Prothom Alo,"পেস বোলিং কোচের দায়িত্ব ছাড়লেন টেইট, অস্ট্রেলিয়া সিরিজে দায়িত্বে তালহা জুবায়ের",https://www.prothomalo.com/sports/cricket/jh3p2kzo28,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
907,Prothom Alo,বিশ্বকাপে আর্জেন্টিনার পছন্দের স্ট্রাইকার কে—মার্তিনেজ নাকি আলভারেজ,https://www.prothomalo.com/sports/football/c6qluz0a0j,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
908,Prothom Alo,"বিশ্বকাপে সবচেয়ে বেশি খেলোয়াড় সিটির, ‘বুড়ো’দের দল পানামা",https://www.prothomalo.com/sports/football/ujvcuz6ktc,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.98}",gemma-3-4b-it,0.99,0.98
909,Prothom Alo,‘বাংলাদেশ পুরো শক্তি নিয়ে আসবে’—ফাইনালের আগে ভারতের কোচ,https://www.prothomalo.com/sports/football/vtw6s2k29g,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
910,Prothom Alo,মার্কিনিওসের প্রায়শ্চিত্ত: ব্রাজিলের সেই বিদায়ের পর আর কখনোই পেনাল্টি শট নেননি,https://www.prothomalo.com/sports/football/7jb51v4b7w,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
911,Prothom Alo,বিশ্বকাপে পানির বোতল নিয়ে স্টেডিয়ামে ঢোকা যাবে না,https://www.prothomalo.com/sports/football/160yngs869,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
912,Prothom Alo,নেদারল্যান্ডসকে হারিয়ে আর্জেন্টিনাকে চোখরাঙানি আলজেরিয়ার,https://www.prothomalo.com/sports/football/njalrrzz4a,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
913,Prothom Alo,"বিশ্বকাপ স্কোয়াডে ছিলেন না, কয়েক সপ্তাহ পর তাঁরা বিশ্বচ্যাম্পিয়ন",https://www.prothomalo.com/sports/football/64j2jko4w5,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
914,Prothom Alo,"বিশ্বকাপে সবচেয়ে দামি দল কাদের, আর্জেন্টিনা ও ব্রাজিল কোথায়",https://www.prothomalo.com/sports/football/1c8cm30ek2,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
915,Prothom Alo,আজ টিভিতে যা দেখবেন (৪ জুন ২০২৬),https://www.prothomalo.com/sports/w97ium2p0u,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
916,Prothom Alo,১০ বছর পর আবারও সাফের ফাইনালে বাংলাদেশ-ভারত,https://www.prothomalo.com/sports/football/0m1l5b0v10,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
917,Prothom Alo,"জাদু নয়, সাধারণ বোধবুদ্ধির জয়—নেপালকে বিদায় করে বাটলারের তৃপ্তি",https://www.prothomalo.com/sports/football/qad95146lz,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
918,Prothom Alo,ফ্রেঞ্চ ওপেন থেকে ছিটকে গেলেন সাবালেঙ্কা,https://www.prothomalo.com/sports/tennis/dznb2fh5mx,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.97,0.92
919,Prothom Alo,বিশ্বকাপের জন্য তিমির দেয়ালচিত্র নষ্ট করায় ফিফার বিরুদ্ধে মামলা,https://www.prothomalo.com/sports/football/8bwp3r0x2q,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
920,Prothom Alo,দলকে ‘অক্সিজেন’ জুগিয়ে এই তো সেই ঋতুপর্ণা,https://www.prothomalo.com/sports/football/885lrz2c56,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
921,Prothom Alo,ঋতুপর্ণার গোলটি কেন অলিম্পিক গোল,https://www.prothomalo.com/sports/football/xcij1w3hbh,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
922,Prothom Alo,পিছিয়ে পড়েও যেভাবে ফাইনালে বাংলাদেশ,https://www.prothomalo.com/sports/football/idq2dx78ge,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
923,Prothom Alo,৪ বছর পর ওয়ানডে দলে মোসাদ্দেক হোসেন,https://www.prothomalo.com/sports/cricket/93qv1zsoaw,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
924,Prothom Alo,শেষ মুহূর্তের গোলে নেপালকে কাঁদিয়ে আরেকটি শিরোপামঞ্চে বাংলাদেশ,https://www.prothomalo.com/sports/football/38n3cz5um5,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
925,Prothom Alo,"নভেম্বরে ঢাকায় পুরুষ সাফ চ্যাম্পিয়নশিপ, প্রথমবারের মতো থাকতে পারে ভিএআর প্রযুক্তি",https://www.prothomalo.com/sports/football/e3vaub310q,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.95,0.96
926,Prothom Alo,"বাংলাদেশে ফুটবল বিশ্বকাপ
দেখাতে পারে বিটিভি",https://www.prothomalo.com/bangladesh/vx3z85kshs,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
927,Prothom Alo,"ফিরেছেন আফঈদা, একাদশ থেকে বাদ মনিকা-শামসুন্নাহার",https://www.prothomalo.com/sports/football/09knxi00mu,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
928,Prothom Alo,"অফসাইডের পতাকা তুলতে আর নয় দেরি, বিশ্বকাপে আসছে নতুন প্রযুক্তি",https://www.prothomalo.com/sports/football/bdcfqevdo5,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
929,Prothom Alo,বিশ্বকাপে ব্রাজিল দলের বিমানকে কেন ‘গোসল’ করানো হলো,https://www.prothomalo.com/sports/football/7iipn2befa,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.96,0.85
930,Prothom Alo,৮ ‘বুড়ো’ নিয়ে রেকর্ড গড়তে যাচ্ছে এবারের বিশ্বকাপ,https://www.prothomalo.com/sports/football/7dc7pevgwe,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
931,Prothom Alo,"বাংলাদেশ-নেপাল লড়াইয়ে কে এগিয়ে, কার ঝুলিতে কত জয়",https://www.prothomalo.com/sports/football/qsrh4ry8cq,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
932,Prothom Alo,"কর্মক্ষেত্রে বিশ্বকাপের ধাক্কা, প্রায় ২ লাখ ৮ হাজার ৬৫৬ কোটি টাকা ক্ষতির আশঙ্কা",https://www.prothomalo.com/sports/football/ri5swpif8s,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
933,Prothom Alo,ইবোলা আতঙ্কে স্পেনে ডিআর কঙ্গোর বিশ্বকাপ প্রস্তুতি ম্যাচ বাতিল,https://www.prothomalo.com/sports/football/zxx2u5pfn9,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.99,0.88
934,Prothom Alo,আজ কি তবে ঋতুপর্ণার দিন,https://www.prothomalo.com/sports/football/bzcvyrbz3b,No,Neutral,"{""checkworthy"": ""No"", ""checkworthy_confidence"": 0.75, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.75,0.78
935,Prothom Alo,স্বপ্ন বাঁচাতে বাংলাদেশের মেয়েদের অগ্নিপরীক্ষা,https://www.prothomalo.com/sports/cricket/c0774kwygw,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.91}",gemma-3-4b-it,0.96,0.91
936,Prothom Alo,আজ টিভিতে যা দেখবেন (৩ জুন ২০২৬),https://www.prothomalo.com/sports/cl5lhm0goz,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
937,Prothom Alo,"বৃথা শাদাবের লড়াই, অস্ট্রেলিয়ার কাছে হারল পাকিস্তান",https://www.prothomalo.com/sports/cricket/75ubmlz5hf,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
938,Prothom Alo,বিশ্বকাপের গ্রুপ পর্বে আর্জেন্টিনা–ব্রাজিলকে চিনবেন কীভাবে,https://www.prothomalo.com/sports/football/d9jf4ims68,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.99,0.96
939,Prothom Alo,মেসির ১০ নম্বর আঁকা উড়োজাহাজে যুক্তরাষ্ট্রে পৌঁছেছে আর্জেন্টিনা,https://www.prothomalo.com/video/sports/5k1x7l6ysk,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
940,Prothom Alo,পেলের ১৯৫৮ বিশ্বকাপ জয়ের জার্সি নিলামে,https://www.prothomalo.com/sports/football/jv02yk117h,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
941,Prothom Alo,ত্রিদেশীয় সিরিজে প্রথম জয় বাংলাদেশের মেয়েদের,https://www.prothomalo.com/sports/cricket/56ir14erew,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
942,Prothom Alo,জিদানের ছেলে খেলবেন এবারের বিশ্বকাপে,https://www.prothomalo.com/video/sports/abtquckjx4,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
943,Prothom Alo,বাংলাদেশের যেসব ক্রিকেটার থাকছেন এলপিএলে,https://www.prothomalo.com/sports/cricket/yy8hsz34sd,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.94}",gemma-3-4b-it,0.96,0.94
944,Prothom Alo,৬ সেঞ্চুরি আর রেকর্ড ফিফটির দিনে রহস্য স্পিনারের ৬ উইকেট,https://www.prothomalo.com/sports/cricket/9g4zyv0wml,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
945,Prothom Alo,আইসিসির প্রতিনিধিদের কাছে বিসিবির নির্বাচনকে স্বীকৃতি না দেওয়ার দাবি আগের বোর্ডের,https://www.prothomalo.com/sports/cricket/fzitke0z3i,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.85, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.85,0.82
946,Prothom Alo,মায়ের শেষকৃত্যে থাকা হলো না শিউলির,https://www.prothomalo.com/sports/football/d46ymfh2no,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
947,Prothom Alo,"নাহিদ রানার এক ওভারেই ২৬ রান, হাবিবুর ছুঁলেন দ্রুততম ফিফটির রেকর্ড",https://www.prothomalo.com/sports/cricket/mqfkt235o2,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.97,0.93
948,Prothom Alo,"শোক জানিয়ে প্রতিশোধ নয়, শিরোপার কথা বললেন নেপাল কোচ",https://www.prothomalo.com/sports/football/c179qj7qqi,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.96,0.88
949,Prothom Alo,বিশ্বকাপে যাওয়ার আগে যে ভিডিও কাঁদাল আনচেলত্তিকে,https://www.prothomalo.com/sports/football/0ypy2yfsqg,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
950,Prothom Alo,রুলি নাকি মুসো— কে হবেন মার্তিনেজের বিকল্প,https://www.prothomalo.com/sports/football/91si0ccreg,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
951,Prothom Alo,"২০২২ বিশ্বকাপ: দুই পা–বিহীন গমিন, নিষিদ্ধ বিয়ার ও বাংলাদেশকে স্কালোনির ধন্যবাদ",https://www.prothomalo.com/sports/football/1cjdvrllz4,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
952,Prothom Alo,‘বিশ্বকাপ মিশন শুরু’—অনুশীলনে যোগ দিয়ে রোনালদোর বার্তা,https://www.prothomalo.com/sports/football/qm9v09f66w,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.92, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.92,0.88
953,Prothom Alo,"মা হারালেন শিউলি আজিম, অনুশীলনে আসেনি শোক স্তব্ধ বাংলাদেশ",https://www.prothomalo.com/sports/football/35pougutrd,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.95,0.9
954,Prothom Alo,পর্তুগিজ নামের যে ক্লাবের জার্সি ব্রাজিলের ক্লাবের মতো,https://www.prothomalo.com/sports/football/aoy9vdzeoc,No,Neutral,"{""checkworthy"": ""No"", ""checkworthy_confidence"": 0.75, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.75,0.78
955,Prothom Alo,আজ টিভিতে যা দেখবেন (২ জুন ২০২৬),https://www.prothomalo.com/sports/9eig8w5gpk,No,Neutral,"{""checkworthy"": ""No"", ""checkworthy_confidence"": 0.6, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.65}",gemma-3-4b-it,0.6,0.65
956,Prothom Alo,ভারতে সরিয়ে ফেলা হলো মেসির ৭০ ফুটের মূর্তি,https://www.prothomalo.com/video/sports/zvkdkao2jg,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
957,Prothom Alo,বিসিবি নির্বাচন নিয়ে তামিমদের সঙ্গে কথা বলেছে আইসিসির প্রতিনিধি দল,https://www.prothomalo.com/sports/cricket/le9gv1rtab,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
958,Prothom Alo,"গোল বাতিল থেকে লাল কার্ড, বিশ্বকাপে আসছে নতুন নিয়ম",https://www.prothomalo.com/sports/football/dszpkcye0s,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.99,0.88
959,Prothom Alo,আইসিসির সভায় বদলে গেল ক্রিকেটের যেসব নিয়ম,https://www.prothomalo.com/sports/cricket/dnojb3sx3s,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
960,Prothom Alo,ভুল শুধরে নেপাল ম্যাচে ঘুরে দাঁড়ানোর আশা,https://www.prothomalo.com/sports/football/uqz82bouws,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.94,0.85
961,Prothom Alo,অবসরের ঘোষণা দিলেন সবচেয়ে বেশি প্রিমিয়ার লিগ খেলা ফুটবলার,https://www.prothomalo.com/sports/football/xfv77vllc4,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
962,Prothom Alo,আইপিএল নিয়ে টেন্ডুলকারের তিন প্রস্তাব,https://www.prothomalo.com/sports/cricket/zdlt8wmold,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
963,Prothom Alo,আলজেরিয়ার বিশ্বকাপ দলে জিদানের ছেলে,https://www.prothomalo.com/sports/football/iafggwcpdq,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.98}",gemma-3-4b-it,0.99,0.98
964,Prothom Alo,ভারতের বুকে এক টুকরো পর্তুগাল,https://www.prothomalo.com/sports/football/8yt1hseylg,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
965,Prothom Alo,"সূর্যবংশীর ইতিহাস, একাই জিতলেন ৫ পুরস্কার",https://www.prothomalo.com/sports/cricket/gdwysmwzfz,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.97}",gemma-3-4b-it,0.99,0.97
966,Prothom Alo,"মারগাঁওয়ে কী হয়েছিল বাংলাদেশের ড্রেসিংরুমে, কার ওপর খেপেছেন বাটলার",https://www.prothomalo.com/sports/football/n12bw2qekg,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
967,Prothom Alo,একসঙ্গে ১০ খেলোয়াড় বদলে ব্রাজিলের ৬ গোলের উৎসব,https://www.prothomalo.com/sports/football/ndfydg5igx,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.95, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.95,0.9
968,Prothom Alo,এমবাপ্পের উত্থানের মঞ্চে মেসিকে ঘিরে বিচ্ছেদ আর পদক প্রত্যাখ্যান,https://www.prothomalo.com/sports/football/pdaga5smh8,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
969,Prothom Alo,আজ টিভিতে যা দেখবেন (১ জুন ২০২৬),https://www.prothomalo.com/sports/cguz94yhuv,No,Neutral,"{""checkworthy"": ""No"", ""checkworthy_confidence"": 0.75, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.78}",gemma-3-4b-it,0.75,0.78
970,Prothom Alo,আইপিএলে আবারও চ্যাম্পিয়ন কোহলির বেঙ্গালুরু,https://www.prothomalo.com/sports/cricket/ilmifj2zv5,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.93}",gemma-3-4b-it,0.96,0.93
971,Prothom Alo,ভারতের কাছে হারের পর বাটলারের বিস্ফোরক মন্তব্য,https://www.prothomalo.com/sports/football/w07dipb384,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.95}",gemma-3-4b-it,0.98,0.95
972,Prothom Alo,৩ গোল খেয়ে ভারতের কাছে বিধ্বস্ত বাংলাদেশ,https://www.prothomalo.com/sports/football/as9i85nd4s,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.96}",gemma-3-4b-it,0.97,0.96
973,Prothom Alo,"বাংলাদেশ–ভারত: ৩–০ তে হারল বাংলাদেশ, রানার্সআপ হয়ে খেলতে হবে নেপালের বিপক্ষে",https://www.prothomalo.com/sports/football/ykya27gl2v,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.98}",gemma-3-4b-it,0.99,0.98
974,Prothom Alo,এবার নেদারল্যান্ডসের কাছে হার বাংলাদেশের মেয়েদের,https://www.prothomalo.com/sports/cricket/fqk51vv1mb,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.92}",gemma-3-4b-it,0.96,0.92
975,Prothom Alo,আরেকটি বিশ্বকাপে খেলা হচ্ছে না সুয়ারেজের,https://www.prothomalo.com/sports/football/qrhwf7ayvg,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.94,0.88
976,Prothom Alo,গ্রুপ সেরা হয়েই সেমিতে নেপাল,https://www.prothomalo.com/sports/football/vf4vxwqzt0,Yes,Positive,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.98, ""sentiment"": ""Positive"", ""sentiment_confidence"": 0.85}",gemma-3-4b-it,0.98,0.85
977,Prothom Alo,ভারতের বিপক্ষে বাংলাদেশের একাদশ দেখে নিন,https://www.prothomalo.com/sports/football/eu7sifx4gs,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.96, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.9}",gemma-3-4b-it,0.96,0.9
978,Prothom Alo,দুই রকম ডুলিকেই দেখছেন ফুটবলাররা,https://www.prothomalo.com/sports/football/003nr8hree,Yes,Neutral,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.97, ""sentiment"": ""Neutral"", ""sentiment_confidence"": 0.88}",gemma-3-4b-it,0.97,0.88
979,Prothom Alo,পিটারের ছক বনাম ‘চাপহীন’ ভারত,https://www.prothomalo.com/sports/football/fuve0l54ko,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.94, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.75}",gemma-3-4b-it,0.94,0.75
980,Prothom Alo,ইরান নিয়ে এবার অন্য জটিলতায় ফিফা,https://www.prothomalo.com/sports/football/9uw945ykkb,Yes,Negative,"{""checkworthy"": ""Yes"", ""checkworthy_confidence"": 0.99, ""sentiment"": ""Negative"", ""sentiment_confidence"": 0.82}",gemma-3-4b-it,0.99,0.82
